age,housing,deposits,withdrawal,purchases_partners,purchases,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type
35.0,na,0,0,0,0,1,1,1,1,0,0,Monthly
49.0,na,0,0,0,0,1,1,1,1,0,0,Weekly
23.0,R,0,0,1,0,1,0,0,0,1,2,Semi-Monthly
29.0,O,0,0,74,0,1,1,1,1,0,0,Bi-Weekly
39.0,R,0,0,0,0,1,0,0,0,1,0,Weekly
28.0,na,0,0,44,0,1,0,0,0,1,0,Bi-Weekly
25.0,R,0,0,0,0,1,0,0,1,0,0,Weekly
34.0,na,1,0,32,1,1,1,1,1,0,0,Monthly
31.0,R,0,0,0,0,1,1,1,0,1,0,Monthly
27.0,R,10,0,37,10,1,0,0,1,1,5,Semi-Monthly
26.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
30.0,na,1,0,95,1,1,0,0,1,1,2,Bi-Weekly
37.0,R,0,0,6,0,1,1,1,0,1,2,Semi-Monthly
21.0,R,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
28.0,R,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
22.0,O,33,0,94,33,1,0,0,0,1,0,Bi-Weekly
24.0,na,0,0,19,0,1,1,1,0,1,0,Bi-Weekly
34.0,R,1,1,69,1,1,1,1,0,1,0,Bi-Weekly
28.0,R,3,0,12,3,1,0,0,1,0,0,Bi-Weekly
24.0,R,0,0,0,0,1,1,1,0,1,3,Bi-Weekly
37.0,na,0,0,0,0,1,0,0,1,0,0,Semi-Monthly
47.0,na,0,0,74,0,1,1,1,0,1,0,Bi-Weekly
26.0,R,0,0,3,0,1,1,1,0,1,0,na
25.0,R,0,0,52,0,1,1,1,1,0,3,Bi-Weekly
25.0,R,0,0,78,0,1,1,1,0,1,2,Bi-Weekly
24.0,R,1,0,62,1,1,1,1,1,0,0,Bi-Weekly
22.0,na,0,0,8,0,1,0,0,0,1,0,na
37.0,R,7,1,141,7,1,1,1,1,0,0,Weekly
27.0,na,10,0,61,10,1,0,0,1,0,0,Bi-Weekly
33.0,R,15,9,16,15,1,1,1,0,1,0,Bi-Weekly
29.0,na,0,0,41,0,1,0,0,0,1,0,na
24.0,na,1,0,2,1,1,1,1,0,1,2,Bi-Weekly
62.0,R,0,0,28,0,1,1,1,1,0,0,Semi-Monthly
28.0,R,3,0,75,3,1,1,1,1,1,2,Bi-Weekly
23.0,R,59,0,74,58,1,1,1,1,0,0,Monthly
37.0,R,0,0,3,0,1,1,1,1,0,0,Semi-Monthly
41.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
25.0,na,0,0,0,0,1,0,0,0,1,0,Monthly
27.0,na,0,0,12,0,1,0,0,0,1,0,Weekly
55.0,R,0,0,0,0,1,1,1,0,1,0,na
29.0,R,10,0,15,10,1,0,0,0,1,0,Bi-Weekly
30.0,R,1,1,5,1,1,1,1,0,1,0,Semi-Monthly
34.0,R,25,0,53,25,1,1,1,0,1,0,na
28.0,R,0,0,36,0,1,0,0,1,0,0,na
62.0,R,0,0,130,0,1,1,1,0,1,3,Bi-Weekly
24.0,R,1,0,6,1,1,1,1,0,1,2,Bi-Weekly
49.0,na,36,8,52,29,1,1,1,1,1,2,Monthly
34.0,R,9,1,65,9,1,0,0,0,1,0,Bi-Weekly
30.0,R,20,1,35,20,1,0,0,0,1,0,Weekly
35.0,R,0,0,0,0,1,1,1,0,1,0,Weekly
20.0,na,0,0,0,0,1,0,0,0,1,0,na
30.0,na,2,2,11,2,1,1,1,1,0,2,Weekly
28.0,R,2,0,108,2,1,0,0,0,1,0,Bi-Weekly
30.0,na,36,7,77,36,1,1,1,1,0,0,Weekly
68.0,O,0,0,0,0,1,0,0,0,1,0,na
29.0,R,2,0,73,2,1,1,1,0,1,3,Bi-Weekly
25.0,R,0,0,149,0,1,1,1,1,0,0,na
23.0,R,6,0,2,6,1,1,1,0,1,0,Bi-Weekly
33.0,R,0,0,54,0,1,1,1,1,0,2,Bi-Weekly
31.0,R,1,0,77,1,1,1,1,0,1,0,Weekly
23.0,R,0,0,33,0,1,0,0,0,1,0,Weekly
68.0,na,0,0,86,0,1,1,1,1,1,3,na
50.0,na,0,0,0,0,1,1,1,1,0,0,Monthly
30.0,R,2,0,34,2,1,0,0,0,1,0,Bi-Weekly
25.0,na,0,0,12,0,1,0,0,1,0,0,Bi-Weekly
24.0,R,2,1,36,2,1,1,1,0,1,0,Bi-Weekly
27.0,na,0,0,4,0,1,0,0,0,1,0,Bi-Weekly
29.0,R,38,0,127,38,1,1,1,1,0,0,Bi-Weekly
44.0,na,0,0,0,0,0,1,0,0,0,0,Weekly
26.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
43.0,R,11,1,44,10,1,1,1,0,1,0,Weekly
47.0,O,43,1,100,42,1,1,1,0,1,0,na
25.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
36.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
25.0,R,0,0,32,0,1,0,0,0,1,0,Bi-Weekly
35.0,na,0,0,0,0,1,1,1,1,0,0,Monthly
24.0,R,0,0,0,0,1,1,1,0,1,0,Semi-Monthly
22.0,O,0,0,92,0,1,0,0,1,0,0,Bi-Weekly
28.0,R,10,0,52,10,1,1,1,0,1,0,na
24.0,na,0,0,0,0,1,1,1,0,1,0,Weekly
24.0,R,1,1,9,1,1,1,1,1,0,0,Bi-Weekly
29.0,R,0,0,91,0,1,1,1,0,1,4,na
34.0,R,8,4,92,8,1,1,1,0,1,2,Bi-Weekly
29.0,R,0,0,0,0,0,1,0,0,0,0,Bi-Weekly
55.0,R,26,0,41,26,1,1,1,1,1,2,Weekly
25.0,na,13,1,121,13,1,1,1,0,1,0,na
29.0,na,0,0,23,0,1,0,0,0,1,0,Weekly
25.0,R,6,3,42,6,1,1,1,1,0,0,Bi-Weekly
29.0,O,0,0,89,0,1,1,1,1,0,0,Weekly
25.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
32.0,R,1,0,0,1,1,1,1,0,1,0,Bi-Weekly
21.0,R,8,1,108,8,1,1,1,1,1,2,Bi-Weekly
53.0,na,0,0,29,0,1,1,1,0,1,0,Bi-Weekly
32.0,O,0,0,97,0,1,0,0,0,1,3,Bi-Weekly
34.0,na,0,0,8,0,1,1,1,0,1,0,Bi-Weekly
27.0,na,0,0,5,0,1,1,1,0,1,0,Bi-Weekly
47.0,R,0,0,41,0,1,1,1,1,0,0,Bi-Weekly
23.0,na,0,0,0,0,1,1,1,0,1,0,na
23.0,na,0,0,0,0,1,0,0,1,0,0,Weekly
33.0,R,1,0,81,0,1,1,1,0,1,0,na
33.0,R,0,0,39,0,1,1,1,0,1,2,Monthly
34.0,R,45,1,51,45,1,0,0,1,0,0,Bi-Weekly
32.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
38.0,R,0,0,102,0,1,1,1,1,0,2,Weekly
40.0,R,53,3,39,52,1,1,1,1,0,0,Bi-Weekly
24.0,na,1,0,44,1,1,1,1,0,1,2,Bi-Weekly
29.0,na,0,0,0,0,1,1,1,0,1,2,Monthly
28.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
21.0,na,1,0,23,1,1,0,0,0,1,0,Bi-Weekly
38.0,O,25,7,62,25,1,1,1,0,1,0,Weekly
20.0,na,2,0,0,2,1,1,1,0,1,0,Bi-Weekly
26.0,R,0,0,18,0,1,0,0,0,1,0,Monthly
40.0,R,4,2,82,3,1,0,0,1,0,0,Semi-Monthly
50.0,na,0,0,0,0,1,0,0,0,1,2,Bi-Weekly
24.0,R,0,0,0,0,1,1,1,0,1,2,Bi-Weekly
28.0,O,0,0,20,0,1,1,1,0,1,0,Monthly
49.0,R,59,0,95,58,1,1,1,0,1,2,na
31.0,R,43,0,75,43,1,1,1,1,1,2,Weekly
36.0,R,0,0,2,0,1,1,1,1,0,2,Monthly
34.0,na,1,0,86,1,1,1,1,1,0,0,Weekly
35.0,na,0,0,1,0,1,0,0,1,0,0,Monthly
29.0,na,0,0,0,0,1,0,0,1,0,0,Weekly
23.0,R,0,0,7,0,1,0,0,0,1,0,Bi-Weekly
70.0,na,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
43.0,O,0,0,0,0,1,1,1,0,1,0,Weekly
22.0,na,0,0,36,0,1,1,1,1,0,0,na
35.0,na,0,0,1,0,1,1,1,1,0,0,Bi-Weekly
27.0,na,0,0,65,0,1,1,1,1,0,0,Monthly
56.0,R,22,5,28,22,1,1,1,1,0,3,Monthly
22.0,na,0,0,107,0,1,1,1,0,1,0,Weekly
29.0,na,1,1,17,1,1,1,1,0,1,0,Bi-Weekly
28.0,na,1,0,15,1,1,1,1,0,1,0,Semi-Monthly
30.0,R,0,0,22,0,1,0,0,0,1,0,Bi-Weekly
73.0,O,6,0,24,6,1,1,1,1,0,0,Monthly
27.0,na,0,0,0,0,1,0,0,1,0,0,Weekly
39.0,O,15,0,17,15,1,1,1,1,0,0,Bi-Weekly
33.0,na,0,0,3,0,1,1,1,1,0,0,Bi-Weekly
65.0,O,0,0,54,0,1,1,1,1,1,2,Weekly
22.0,na,0,0,1,0,1,0,0,0,1,0,Weekly
52.0,na,3,0,4,3,1,1,1,1,0,0,na
40.0,na,30,0,59,30,1,1,1,1,0,3,Weekly
33.0,na,0,0,3,0,1,1,1,1,0,2,Bi-Weekly
32.0,na,0,0,0,0,1,1,1,1,0,0,Monthly
48.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
38.0,O,18,0,60,18,1,1,1,0,1,0,Bi-Weekly
25.0,na,0,0,14,0,1,0,0,0,1,3,Weekly
32.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
24.0,R,1,0,27,1,1,1,1,1,1,2,Bi-Weekly
31.0,na,0,0,6,0,1,1,1,0,1,0,na
43.0,na,0,0,1,0,1,1,1,1,0,0,Monthly
38.0,na,0,0,33,0,1,1,1,0,1,0,Weekly
19.0,R,0,0,37,0,1,0,0,1,0,0,Bi-Weekly
24.0,O,8,0,189,8,1,1,1,0,1,0,Bi-Weekly
27.0,R,0,0,19,0,1,1,1,0,1,0,na
36.0,R,18,8,41,18,1,1,1,1,0,0,Monthly
30.0,R,2,0,75,2,1,1,1,0,1,0,Semi-Monthly
19.0,R,0,0,2,0,1,1,1,0,1,0,Monthly
26.0,R,3,1,68,3,1,0,0,0,1,0,na
20.0,na,0,0,3,0,1,0,0,0,1,0,na
26.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
25.0,R,9,0,39,9,1,1,1,0,1,0,Bi-Weekly
26.0,R,0,0,39,0,1,1,1,0,1,0,Bi-Weekly
37.0,na,0,0,42,0,1,0,0,0,1,0,Bi-Weekly
20.0,R,2,0,3,2,1,0,0,0,1,2,Bi-Weekly
25.0,na,3,0,79,3,1,1,1,0,1,0,Bi-Weekly
35.0,na,0,0,54,0,1,0,0,0,1,0,Bi-Weekly
47.0,na,0,0,0,0,1,0,0,0,1,0,Monthly
31.0,R,0,0,8,0,1,0,0,0,1,0,Weekly
34.0,R,9,2,74,9,1,1,1,1,0,0,na
45.0,R,0,0,0,0,1,1,1,0,1,0,Monthly
26.0,na,0,0,10,0,1,0,0,0,1,0,Semi-Monthly
29.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
39.0,na,0,0,13,0,1,0,0,0,1,0,na
24.0,na,1,1,8,1,1,1,1,0,1,2,Weekly
31.0,R,0,0,0,0,0,1,0,0,0,0,Semi-Monthly
54.0,R,0,0,81,0,1,0,0,0,1,2,na
24.0,na,0,0,0,0,1,0,0,0,1,3,Bi-Weekly
23.0,R,0,0,198,0,1,0,0,0,1,0,na
25.0,R,0,0,0,0,1,0,0,0,1,0,Semi-Monthly
40.0,R,3,4,92,3,1,1,1,1,0,0,Weekly
36.0,R,9,0,113,9,1,1,1,1,0,2,Weekly
40.0,na,1,0,13,1,1,1,1,1,0,0,Monthly
25.0,R,0,0,0,0,1,0,0,0,1,3,Bi-Weekly
31.0,R,1,0,0,1,1,1,1,1,0,0,Bi-Weekly
29.0,R,0,0,160,0,1,0,0,0,1,0,Bi-Weekly
34.0,R,0,0,45,0,1,1,1,0,1,0,Semi-Monthly
21.0,R,0,0,12,0,1,0,0,0,1,0,Bi-Weekly
28.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
24.0,R,0,0,108,0,1,0,0,0,1,0,na
44.0,na,1,0,72,1,1,1,1,0,1,0,Bi-Weekly
19.0,na,6,0,24,6,1,1,1,0,1,0,Bi-Weekly
20.0,R,3,1,114,3,1,0,0,0,1,3,na
33.0,R,1,0,45,1,1,0,0,1,0,0,Semi-Monthly
35.0,R,5,1,84,5,1,1,1,1,0,0,Bi-Weekly
26.0,R,11,2,21,11,1,1,1,1,0,0,Bi-Weekly
49.0,R,0,0,0,0,1,1,1,1,0,0,Semi-Monthly
30.0,na,1,0,16,1,1,1,1,0,1,2,na
47.0,na,0,0,0,0,1,0,0,0,1,0,Semi-Monthly
28.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
50.0,O,0,0,0,0,1,1,1,0,0,0,Weekly
30.0,R,1,0,124,1,1,1,1,0,1,0,Weekly
23.0,na,0,0,9,0,1,1,1,0,1,2,Bi-Weekly
33.0,R,0,0,64,0,1,1,1,1,0,2,Bi-Weekly
35.0,R,2,1,18,2,1,1,1,1,0,0,na
25.0,R,2,1,17,2,1,1,1,1,0,0,Bi-Weekly
32.0,R,0,0,0,0,1,1,1,1,1,3,Bi-Weekly
27.0,R,0,0,0,0,1,1,1,1,0,4,Bi-Weekly
38.0,O,2,1,32,2,1,1,1,0,1,0,Bi-Weekly
63.0,na,0,0,0,0,1,1,1,1,0,0,Monthly
23.0,na,3,0,51,2,1,1,1,0,1,0,na
26.0,R,0,0,44,0,1,0,0,0,1,3,Bi-Weekly
40.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
33.0,R,15,1,16,15,1,1,1,1,0,0,Bi-Weekly
40.0,na,0,0,0,0,1,0,0,1,0,2,Bi-Weekly
39.0,na,0,0,0,0,1,0,0,0,1,0,Weekly
40.0,R,3,0,59,3,1,1,1,0,1,0,Monthly
33.0,na,0,0,23,0,1,1,1,1,0,0,Bi-Weekly
22.0,R,1,0,43,1,1,0,0,0,1,0,Weekly
52.0,na,0,0,2,0,1,0,0,1,0,0,Monthly
44.0,na,12,3,21,12,1,1,1,0,1,0,Bi-Weekly
77.0,na,0,0,57,0,1,1,1,1,0,0,Monthly
23.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
27.0,na,0,0,35,0,1,1,1,0,1,0,Bi-Weekly
24.0,na,0,0,11,0,1,1,1,0,1,0,Weekly
22.0,R,0,0,109,0,1,1,1,0,1,2,Weekly
25.0,R,0,0,36,0,1,0,0,0,1,0,Bi-Weekly
43.0,na,0,0,405,0,1,1,1,1,0,0,Bi-Weekly
31.0,R,1,0,20,1,1,0,0,0,1,0,Semi-Monthly
31.0,R,0,0,34,0,1,1,1,0,1,0,Weekly
32.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
21.0,R,8,3,43,8,1,0,0,0,1,0,Bi-Weekly
23.0,R,5,3,50,5,1,0,0,0,1,0,Monthly
22.0,R,0,0,0,0,1,0,0,1,0,0,Semi-Monthly
21.0,na,0,0,1,0,1,0,0,0,1,0,Bi-Weekly
43.0,na,0,0,0,0,0,1,0,0,0,0,Bi-Weekly
21.0,R,3,0,51,3,1,1,1,0,1,0,Bi-Weekly
48.0,R,2,0,209,2,1,0,0,1,1,2,na
43.0,O,1,0,89,1,1,0,0,0,1,0,Bi-Weekly
45.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
20.0,R,0,0,0,0,1,1,1,1,1,2,Bi-Weekly
31.0,R,2,2,28,2,1,1,1,1,0,0,Monthly
21.0,R,0,0,0,0,1,1,1,1,0,2,Bi-Weekly
25.0,na,0,0,77,0,1,0,0,1,0,0,Monthly
53.0,R,0,0,75,0,1,1,1,1,0,0,Bi-Weekly
37.0,R,2,0,88,2,1,1,1,1,0,2,Weekly
25.0,R,0,0,206,0,1,0,0,0,1,0,Bi-Weekly
53.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
41.0,na,0,0,0,0,1,0,0,0,1,2,Weekly
24.0,O,1,0,35,0,1,0,0,0,1,0,Bi-Weekly
23.0,na,1,1,9,1,1,0,0,1,0,2,Bi-Weekly
28.0,R,0,0,0,0,1,1,1,1,0,0,Weekly
51.0,R,39,0,41,39,1,1,1,0,1,0,Semi-Monthly
32.0,na,0,0,31,0,1,0,0,0,1,0,Bi-Weekly
40.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
34.0,R,0,0,0,0,1,1,1,1,0,3,na
57.0,na,0,0,9,0,1,1,1,1,0,0,Monthly
20.0,na,0,0,51,0,1,0,0,0,1,0,Bi-Weekly
31.0,na,21,1,35,21,1,1,1,0,1,0,Bi-Weekly
23.0,R,0,0,0,0,1,1,1,1,0,0,Weekly
32.0,R,0,0,13,0,1,0,0,1,0,0,Bi-Weekly
72.0,O,0,0,0,0,1,1,1,0,1,0,Monthly
29.0,R,46,1,61,46,1,1,1,1,0,0,Bi-Weekly
20.0,na,0,0,39,0,1,1,1,0,1,0,Bi-Weekly
44.0,R,19,2,68,19,1,0,0,0,1,2,Weekly
37.0,na,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
53.0,na,1,0,5,1,1,1,1,0,1,0,Weekly
27.0,na,0,0,81,0,1,0,0,0,1,0,Bi-Weekly
27.0,R,17,6,29,17,1,1,1,0,1,0,na
28.0,na,0,0,49,0,1,0,0,0,1,0,Bi-Weekly
24.0,na,0,0,1,0,1,1,1,0,1,0,na
36.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
20.0,R,0,0,0,0,1,0,0,0,1,0,Weekly
38.0,na,0,0,0,0,1,1,1,1,0,0,Weekly
55.0,R,14,0,0,14,1,1,1,0,1,0,Monthly
48.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
25.0,na,19,5,38,18,1,0,0,1,0,2,Semi-Monthly
32.0,R,0,0,1,0,1,0,0,1,0,0,na
43.0,O,23,2,29,23,1,1,1,0,1,0,Bi-Weekly
22.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
21.0,na,0,0,35,0,1,1,1,0,1,0,na
35.0,na,0,0,1,0,1,0,0,0,1,0,Bi-Weekly
32.0,na,0,0,62,0,1,1,1,0,1,0,Bi-Weekly
33.0,na,7,0,26,7,1,1,1,1,0,0,Monthly
47.0,na,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
45.0,R,37,3,111,37,1,1,1,1,0,0,Semi-Monthly
32.0,na,0,0,72,0,1,0,0,0,1,0,Bi-Weekly
57.0,R,1,0,0,1,1,1,1,0,1,0,Bi-Weekly
44.0,O,0,0,0,0,1,1,1,0,1,0,Monthly
41.0,O,0,0,34,0,1,1,1,1,0,0,Bi-Weekly
35.0,na,14,1,19,14,1,1,1,0,1,0,Bi-Weekly
37.0,O,0,0,0,0,1,0,0,0,1,0,na
22.0,R,0,0,0,0,1,0,0,0,1,0,na
22.0,R,27,2,38,27,1,1,1,0,1,2,Monthly
31.0,R,0,0,44,0,1,0,0,0,1,0,na
37.0,R,0,0,87,0,1,1,1,0,1,0,Bi-Weekly
25.0,R,0,0,8,0,1,0,0,0,1,0,Weekly
29.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
24.0,na,0,0,38,0,1,0,0,0,1,0,Bi-Weekly
69.0,R,0,0,0,0,1,1,1,1,0,0,Monthly
22.0,R,11,3,36,10,1,1,1,0,1,0,Weekly
30.0,R,1,1,75,1,1,1,1,0,1,0,Weekly
28.0,R,34,0,76,34,1,0,0,0,1,2,Bi-Weekly
45.0,O,0,0,27,0,1,1,1,0,1,3,Bi-Weekly
39.0,na,0,0,4,0,1,1,1,0,1,0,Semi-Monthly
54.0,na,0,0,0,0,0,1,0,0,0,0,Bi-Weekly
21.0,R,0,0,0,0,1,0,0,0,1,0,na
40.0,R,33,0,121,33,1,0,0,0,1,0,Weekly
89.0,R,0,0,93,0,1,0,0,0,1,0,na
26.0,na,13,0,42,13,1,1,1,1,0,2,Bi-Weekly
30.0,R,2,0,26,2,1,0,0,0,1,0,Semi-Monthly
29.0,na,1,0,93,1,1,1,1,1,0,0,Bi-Weekly
26.0,na,0,0,19,0,1,0,0,0,1,0,Semi-Monthly
29.0,O,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
22.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
24.0,R,2,2,28,2,1,0,0,0,1,0,Bi-Weekly
38.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
49.0,R,37,0,54,37,1,1,1,0,1,0,Bi-Weekly
58.0,na,2,0,159,2,1,1,1,1,0,2,Weekly
23.0,na,0,0,12,0,1,0,0,0,1,0,Bi-Weekly
43.0,R,1,0,72,1,1,1,1,0,1,0,Bi-Weekly
26.0,R,0,0,0,0,1,1,1,0,1,2,Semi-Monthly
25.0,na,13,0,68,13,1,0,0,0,1,0,Weekly
27.0,na,0,0,14,0,1,1,1,1,0,0,Bi-Weekly
30.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
38.0,na,0,0,110,0,1,1,1,0,1,0,Semi-Monthly
24.0,R,0,0,53,0,1,1,1,0,1,0,Bi-Weekly
59.0,na,0,0,50,0,1,1,1,0,1,2,na
20.0,na,0,0,23,0,1,0,0,0,1,0,Weekly
28.0,na,0,0,99,0,1,1,1,0,1,0,na
20.0,na,0,0,6,0,1,0,0,0,1,0,Bi-Weekly
29.0,R,0,0,0,0,1,1,1,1,0,0,Weekly
23.0,na,19,2,26,19,1,1,1,0,1,2,Semi-Monthly
32.0,na,0,0,1,0,1,1,1,1,0,0,Weekly
28.0,R,34,2,100,32,1,1,1,0,1,0,Bi-Weekly
24.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
28.0,na,1,0,1,1,1,0,0,0,1,0,Bi-Weekly
24.0,R,4,2,154,4,1,1,1,0,1,3,Weekly
20.0,R,0,0,117,0,1,0,0,0,1,2,Bi-Weekly
43.0,na,0,0,18,0,1,1,1,0,1,0,Semi-Monthly
33.0,na,0,0,1,0,1,0,0,1,0,0,Bi-Weekly
53.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
56.0,R,15,0,30,15,1,1,1,0,1,0,Bi-Weekly
21.0,R,4,3,5,4,1,1,1,0,1,0,Bi-Weekly
49.0,na,0,0,1,0,1,1,1,0,1,0,Weekly
33.0,R,21,3,22,20,1,1,1,1,0,0,Semi-Monthly
27.0,R,1,0,48,1,1,0,0,0,1,0,Weekly
28.0,R,0,0,34,0,1,0,0,0,1,0,Weekly
30.0,R,0,0,0,0,1,1,1,1,0,2,Bi-Weekly
23.0,na,0,0,10,0,1,1,1,0,1,0,na
29.0,O,0,0,0,0,1,1,1,0,1,2,Bi-Weekly
29.0,R,0,0,47,0,1,1,1,0,1,0,Bi-Weekly
27.0,R,0,0,0,0,1,1,1,0,1,0,na
25.0,na,0,0,1,0,1,0,0,0,1,0,Weekly
25.0,na,12,0,62,12,1,1,1,0,1,0,na
24.0,R,0,0,31,0,1,1,1,1,0,0,Monthly
40.0,R,0,0,0,0,1,0,0,0,1,0,na
46.0,na,0,0,26,0,1,0,0,0,1,0,Bi-Weekly
27.0,na,2,0,36,2,1,0,0,0,1,2,Bi-Weekly
21.0,O,0,0,0,0,1,0,0,0,1,2,na
44.0,R,0,0,33,0,1,0,0,0,1,0,Bi-Weekly
23.0,O,1,1,25,1,1,0,0,0,1,0,na
18.0,R,0,0,1,0,1,1,1,0,1,0,Bi-Weekly
45.0,R,22,0,60,22,1,1,1,0,1,0,Bi-Weekly
29.0,R,0,0,10,0,1,1,1,1,0,0,na
23.0,R,0,0,0,0,1,1,1,0,1,2,Monthly
40.0,R,0,0,133,0,1,1,1,0,1,0,Bi-Weekly
25.0,R,6,2,39,6,1,0,0,0,1,0,Bi-Weekly
23.0,na,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
26.0,na,0,0,0,0,0,1,0,0,0,0,Bi-Weekly
41.0,R,17,2,28,17,1,1,1,1,0,0,Bi-Weekly
32.0,R,0,0,91,0,1,1,1,1,0,0,Bi-Weekly
24.0,na,0,0,4,0,1,1,1,0,1,2,Semi-Monthly
25.0,R,10,0,189,10,1,1,1,0,1,0,Bi-Weekly
36.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
34.0,R,0,0,2,0,1,1,1,1,0,0,Weekly
53.0,R,0,0,0,0,1,1,1,0,1,0,Bi-Weekly
21.0,na,1,0,19,1,1,1,1,1,0,0,Weekly
42.0,R,8,0,65,8,1,1,1,0,1,0,Monthly
29.0,na,1,0,58,1,1,1,1,0,1,0,na
34.0,na,12,0,32,12,1,1,1,0,1,0,Bi-Weekly
29.0,O,10,2,18,10,1,0,0,1,0,0,Bi-Weekly
33.0,na,1,0,8,1,1,0,0,1,0,0,Semi-Monthly
30.0,R,4,1,69,4,1,0,0,1,0,0,Weekly
30.0,na,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
40.0,na,0,0,13,0,1,1,1,1,0,2,Bi-Weekly
40.0,R,2,0,32,2,1,1,1,1,0,3,Bi-Weekly
49.0,R,0,0,27,0,1,1,1,1,0,0,Monthly
38.0,R,0,0,159,0,1,1,1,1,0,0,Semi-Monthly
28.0,O,16,1,108,16,1,1,1,0,1,2,na
44.0,R,22,0,87,22,1,0,0,0,1,0,Weekly
32.0,R,0,0,144,0,1,1,1,0,1,0,Bi-Weekly
33.0,O,1,1,25,1,1,0,0,0,1,0,na
34.0,R,0,0,20,0,1,0,0,1,0,3,Bi-Weekly
20.0,na,0,0,0,0,1,0,0,1,0,0,Bi-Weekly
33.0,na,3,1,4,3,1,0,0,1,0,0,Monthly
38.0,na,4,0,31,4,1,0,0,1,0,0,Bi-Weekly
32.0,R,0,0,54,0,1,1,1,1,0,2,na
31.0,R,0,0,123,0,1,0,0,0,1,2,na
39.0,na,19,0,133,19,1,1,1,1,0,0,na
25.0,na,0,0,10,0,1,1,1,1,0,0,Weekly
45.0,na,0,0,14,0,1,0,0,0,1,0,Monthly
31.0,O,1,0,76,0,1,1,1,1,0,3,Bi-Weekly
42.0,R,0,0,0,0,1,1,1,0,1,0,Monthly
38.0,R,50,1,67,48,1,0,0,0,1,3,Bi-Weekly
44.0,R,0,0,0,0,1,0,0,0,1,0,Bi-Weekly
22.0,na,0,0,35,0,1,1,1,0,1,0,Weekly
29.0,R,1,1,21,1,1,0,0,1,0,2,na
34.0,R,0,0,54,0,1,0,0,0,1,0,Monthly
36.0,R,15,3,59,15,1,1,1,0,1,0,na
30.0,R,0,0,24,0,1,0,0,1,0,2,Weekly
25.0,R,2,0,33,2,1,0,0,1,0,2,Bi-Weekly
37.0,na,0,0,1,0,1,1,1,1,0,0,Monthly
37.0,R,0,0,0,0,1,1,1,1,0,0,Weekly
60.0,R,0,0,13,0,1,1,1,0,1,0,Monthly
51.0,na,0,0,0,0,1,0,0,1,0,0,na
41.0,R,0,0,15,0,1,1,1,0,1,0,na
44.0,R,0,0,0,0,1,1,1,1,0,0,Bi-Weekly
49.0,na,0,0,4,0,1,1,1,0,1,2,Bi-Weekly
32.0,na,5,2,30,5,1,0,0,1,0,0,na
30.0,na,6,1,10,6,1,1,1,1,0,0,Weekly
22.0,R,3,0,1,3,1,1,1,0,1,2,Bi-Weekly
23.0,na,0,0,1,0,1,0,0,0,1,2,Bi-Weekly
37.0,na,0,0,80,0,1,0,0,1,0,0,Bi-Weekly
35.0,R,0,0,24,0,1,1,1,1,0,2,Monthly
